job_id,job_title,company,company_size,location,experience_level,work_arrangement,salary,required_skills,posting_date,date_posted
JOB_0138,Data Scientist,Information Analytics,Medium (201-1000),"Washington, DC",Entry Level (0-2 years),Remote,102099.0,"Python, Scikit-learn, R, GCP, AWS",2024-11-09,11/09/2024
JOB_0139,Data Engineer,Analytics Partners,Large (1001+),"Seattle, WA",Mid Level (3-5 years),Remote,269531.0,"Java, Python, SQL, AWS, Docker, GCP, Hadoop, Airflow",2024-10-20,10/20/2024
JOB_0140,Data Analyst,Analytics First,Small (51-200),"Los Angeles, CA",Lead Level (10+ years),On-site,130517.0,"R, SQL, Git, Google Analytics, Seaborn, Matplotlib, Statistics, Tableau",2025-01-15,01/15/2025
JOB_0141,Data Scientist,Smart Analytics,Small (51-200),"San Francisco, CA",Entry Level (0-2 years),Hybrid,83493.0,"R, Python, TensorFlow, Machine Learning, Deep Learning, SQL, Azure, Pandas",2024-09-03,09/03/2024
JOB_0142,Data Analyst,Intelligence Solutions,Medium (201-1000),"Denver, CO",Lead Level (10+ years),Remote,102621.0,"R, Matplotlib, Excel",2025-04-28,04/28/2025
JOB_0143,Data Analyst,Insight Technologies,Medium (201-1000),"Portland, OR",Lead Level (10+ years),Remote,23349.0,"R, SQL, Git, Pandas, Tableau, Seaborn",2024-11-29,11/29/2024
JOB_0144,Data Engineer,Business Intelligence Ltd,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),On-site,112596.0,"Docker, GCP, Airflow",2024-10-09,10/09/2024
JOB_0145,Data Analyst,Insight Technologies,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Remote,57772.0,"Statistics, SQL, Git, Matplotlib, Excel, Seaborn, Python, PowerQuery",2025-02-28,02/28/2025
JOB_0146,Data Engineer,Analytics Partners,Large (1001+),"San Francisco, CA",Senior Level (6-10 years),Hybrid,219104.0,"Apache Spark, Python, SQL, Kafka, Scala, Azure, PostgreSQL, Hadoop",2025-03-04,03/04/2025
JOB_0147,Data Engineer,Digital Insights,Large (1001+),"New York, NY",Senior Level (6-10 years),Hybrid,187240.0,"Hadoop, Linux, SQL",2025-02-10,02/10/2025
JOB_0148,Data Analyst,Insight Technologies,Startup (1-50),"Washington, DC",Lead Level (10+ years),On-site,132500.0,"DAX, SQL, Power BI, Excel, Pandas, R, Python, Looker",2025-01-14,01/14/2025
JOB_0149,Data Engineer,Insight Technologies,Small (51-200),"San Francisco, CA",Entry Level (0-2 years),On-site,136870.0,"Linux, Kubernetes, Python, AWS, SQL, Apache Spark, PostgreSQL, ETL",2025-02-04,02/04/2025
JOB_0150,Data Analyst,Business Intelligence Ltd,Small (51-200),"San Francisco, CA",Mid Level (3-5 years),Remote,114821.0,"SQL, SPSS, Excel, Python",2025-06-13,06/13/2025
JOB_0151,Data Scientist,Analytics Hub,Large (1001+),"Phoenix, AZ",Lead Level (10+ years),Hybrid,195269.0,"Scikit-learn, TensorFlow, Python, Deep Learning, Azure, R, SQL, GCP",2025-05-25,05/25/2025
JOB_0152,Data Analyst,Smart Analytics,Large (1001+),"Portland, OR",Senior Level (6-10 years),Remote,106378.0,"Tableau, Excel, SQL, SPSS, PowerQuery, R",2025-04-06,04/06/2025
JOB_0153,Data Scientist,Insight Technologies,Startup (1-50),"New York, NY",Senior Level (6-10 years),On-site,24703.0,"Python, Deep Learning, R, Jupyter, Machine Learning, GCP",2025-04-02,04/02/2025
JOB_0154,Data Scientist,Information Analytics,Large (1001+),"Dallas, TX",Entry Level (0-2 years),On-site,118536.0,"Jupyter, Scikit-learn, NumPy, PyTorch, Statistics, Python, R",2025-06-02,06/02/2025
JOB_0155,Data Engineer,Analytics First,Large (1001+),"Denver, CO",Mid Level (3-5 years),Hybrid,109525.0,"Kafka, Azure, Apache Spark",2024-10-25,10/25/2024
JOB_0156,Data Scientist,Insight Technologies,Small (51-200),"Austin, TX",Entry Level (0-2 years),Remote,84688.0,"Python, Deep Learning, Machine Learning, SQL, Docker, Statistics, TensorFlow, R",2024-12-13,12/13/2024
JOB_0157,Data Scientist,Information Systems Inc,Medium (201-1000),"Washington, DC",Mid Level (3-5 years),On-site,121350.0,"R, Machine Learning, Statistics, TensorFlow, Jupyter, NumPy",2025-02-23,02/23/2025
JOB_0158,Data Scientist,Analytics Pro,Medium (201-1000),"Portland, OR",Senior Level (6-10 years),Remote,141667.0,"Machine Learning, Python, Power BI, Statistics, TensorFlow, PyTorch, R, SQL",2025-05-21,05/21/2025
JOB_0159,Data Analyst,Analytics First,Startup (1-50),"Portland, OR",Mid Level (3-5 years),Hybrid,72925.0,"SQL, Excel, Tableau, Python",2025-07-14,07/14/2025
JOB_0160,Data Analyst,Smart Analytics,Startup (1-50),"Portland, OR",Lead Level (10+ years),On-site,122171.0,"Power BI, Pandas, SQL, Tableau, Matplotlib, Excel",2025-05-22,05/22/2025
JOB_0161,Data Engineer,Intelligence Solutions,Medium (201-1000),"Portland, OR",Entry Level (0-2 years),Remote,75813.0,"Python, Hadoop, Docker, NoSQL, ETL",2025-02-10,02/10/2025
JOB_0162,Data Scientist,AI Innovations,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),Remote,150770.0,"Pandas, Python, Git",2024-10-27,10/27/2024
JOB_0163,Data Analyst,Analytics First,Small (51-200),"Phoenix, AZ",Entry Level (0-2 years),Hybrid,45316.0,"Matplotlib, Python, Tableau, Statistics",2025-02-17,02/17/2025
JOB_0164,Data Scientist,Analytics Hub,Startup (1-50),"Washington, DC",Mid Level (3-5 years),On-site,108133.0,"Python, Jupyter, Tableau, R, NumPy, Scikit-learn, TensorFlow, Pandas",2025-02-11,02/11/2025
JOB_0165,Data Scientist,Cloud Data Systems,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),On-site,160213.0,"Power BI, Tableau, Deep Learning, Python",2025-04-06,04/06/2025
JOB_0166,Data Analyst,Data Driven Co,Large (1001+),"Denver, CO",Lead Level (10+ years),Hybrid,143325.0,"SQL, Python, Git, Statistics, Matplotlib, Tableau",2025-05-06,05/06/2025
JOB_0167,Data Scientist,Business Intelligence Ltd,Startup (1-50),"Washington, DC",Mid Level (3-5 years),Hybrid,149684.0,"R, Power BI, Python, Jupyter, SQL",2025-04-12,04/12/2025
JOB_0168,Data Analyst,Data Driven Co,Startup (1-50),"Atlanta, GA",Entry Level (0-2 years),Remote,69665.0,"Statistics, Python, Git, PowerQuery, Excel, SQL",2024-12-26,12/26/2024
JOB_0169,Data Analyst,Analytics Hub,Medium (201-1000),"San Francisco, CA",Mid Level (3-5 years),Remote,90982.0,"PowerQuery, SQL, Tableau",2025-03-09,03/09/2025
JOB_0170,Data Analyst,Cloud Data Systems,Startup (1-50),"San Francisco, CA",Senior Level (6-10 years),On-site,128447.0,"Statistics, SQL, Power BI, PowerQuery, Looker, Git, R, Excel",2024-09-28,09/28/2024
JOB_0171,Data Engineer,Smart Analytics Inc.,Large (1001+),Boston MA,Lead Level 10+ years,On-site,,"Apache Spark, Hadoop, SQL",2025-06-20,06/20/2025
JOB_0172,Data Analyst,Big Data Co,Medium (201-1000),"Seattle, WA",Lead Level (10+ years),Remote,102258.0,"SQL, Excel, Looker",2025-01-10,01/10/2025
JOB_0173,Data Scientist,Analytics Pro,Startup (1-50),"Washington, DC",Lead Level (10+ years),On-site,127508.0,"Deep Learning, R, Scikit-learn, Python, Tableau, Machine Learning, SQL",2025-06-10,06/10/2025
JOB_0174,Data Scientist,Data Driven Co,Large (1001+),"San Diego, CA",Mid Level (3-5 years),Remote,101531.0,"SQL, R, NumPy, Machine Learning, Python",2025-06-19,06/19/2025
JOB_0175,Data Analyst,Insight Technologies,Medium (201-1000),"Portland, OR",Entry Level (0-2 years),Remote,56624.0,"Power BI, SQL, Statistics, Tableau, Python, DAX, PowerQuery",2025-05-05,05/05/2025
JOB_0176,Data Analyst,Data Experts Ltd,Startup (1-50),"New York, NY",Lead Level (10+ years),Hybrid,133246.0,"Git, SQL, Tableau, Google Analytics, Excel",2025-02-23,02/23/2025
JOB_0177,Data Scientist,Cloud Data Systems,Startup (1-50),"San Francisco, CA",Senior Level (6-10 years),Hybrid,129922.0,"Machine Learning, AWS, R, Python",2025-01-26,01/26/2025
JOB_0178,Data Scientist,Analytics Hub,Large (1001+),"Portland, OR",Mid Level (3-5 years),Hybrid,78270.0,"Power BI, GCP, Python, Azure",2024-11-10,11/10/2024
JOB_0179,Data Analyst,AI Innovations,Startup (1-50),"New York, NY",Senior Level (6-10 years),Remote,142419.0,"Git, Python, Tableau, SQL, R",2024-08-30,08/30/2024
JOB_0180,Data Analyst,Business Intelligence Ltd,Startup (1-50),"Dallas, TX",Lead Level (10+ years),Hybrid,103394.0,"SQL, Tableau, Looker, R, PowerQuery",2024-11-14,2024-11-14
JOB_0181,Data Scientist,Business Intelligence Ltd,Startup (1-50),"Portland, OR",Senior Level (6-10 years),On-site,188426.0,"TensorFlow, NumPy, Azure, Deep Learning, Machine Learning, Statistics",2025-03-20,03/20/2025
JOB_0182,Data Engineer,Data Experts Ltd,Large (1001+),"Austin, TX",Mid Level (3-5 years),On-site,255640.0,"Hadoop, Python, Redis, Docker, Airflow",2025-05-01,05/01/2025
JOB_0183,Data Scientist,DataFlow Systems,Medium (201-1000),"Washington, DC",Mid Level (3-5 years),On-site,119981.0,"Deep Learning, R, Python",2024-09-30,09/30/2024
JOB_0184,Data Analyst,Digital Insights,Large (1001+),"Washington, DC",Lead Level (10+ years),On-site,134210.0,"SPSS, SQL, Looker",2025-03-25,03/25/2025
JOB_0185,Data Analyst,Analytics Pro,Large (1001+),"Portland, OR",Entry Level (0-2 years),On-site,62262.0,"Git, Pandas, R, Statistics, Excel, Tableau, Seaborn, Matplotlib",2025-04-28,2025-04-28
JOB_0186,Data Engineer,Data Solutions Inc,Small (51-200),"Dallas, TX",Lead Level (10+ years),Remote,176015.0,"Apache Spark, GCP, Python, Hadoop, SQL, NoSQL, Kubernetes, AWS",2024-12-07,12/07/2024
JOB_0187,Data Scientist,Analytics Hub,Medium (201-1000),"New York, NY",Mid Level (3-5 years),On-site,162725.0,"R, Python, Scikit-learn",2025-03-24,03/24/2025
JOB_0188,Data Analyst,Cloud Data Systems,Startup (1-50),"Austin, TX",Senior Level (6-10 years),Remote,98930.0,"Tableau, Python, Excel, Seaborn, SQL, Statistics",2024-11-12,11/12/2024
JOB_0189,Data Scientist,Analytics Hub,Small (51-200),"Boston, MA",Senior Level (6-10 years),Hybrid,169031.0,"SQL, Statistics, PyTorch, Pandas, TensorFlow, GCP, Python, R",2025-01-02,01/02/2025
JOB_0190,Data Scientist,Digital Insights,Large (1001+),"San Francisco, CA",Lead Level (10+ years),Remote,236675.0,"Deep Learning, Docker, Python, AWS, GCP",2025-07-24,07/24/2025
JOB_0191,Data Scientist,Digital Insights,Small (51-200),"Boston, MA",Senior Level (6-10 years),On-site,120556.0,"Python, Machine Learning, R, Deep Learning",2025-04-26,04/26/2025
JOB_0192,Data Engineer,Tech Corp,Medium (201-1000),"Chicago, IL",Lead Level (10+ years),Hybrid,189263.0,"Hadoop, SQL, Kafka, Docker, Python",2025-05-29,05/29/2025
JOB_0193,Data Analyst,Analytics Pro,Medium (201-1000),"Washington, DC",Entry Level (0-2 years),On-site,70921.0,"SQL, Power BI, Python, Statistics, Excel, Looker, Tableau",2025-04-11,04/11/2025
JOB_0194,Data Engineer,Analytics First,Startup (1-50),"San Francisco, CA",Mid Level (3-5 years),On-site,171811.0,"Hadoop, Python, Kafka, Git, GCP, PostgreSQL, SQL, Kubernetes",2025-04-04,04/04/2025
JOB_0195,Data Analyst,Smart Analytics,Large (1001+),"Phoenix, AZ",Mid Level (3-5 years),Hybrid,83954.0,"Seaborn, PowerQuery, Excel",2024-09-06,09/06/2024
JOB_0196,Data Scientist,Information Systems Inc,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),Remote,142199.0,"Scikit-learn, Python, Pandas, Machine Learning",2024-12-15,12/15/2024
JOB_0197,Data Analyst,Insight Technologies,Small (51-200),"Washington, DC",Entry Level (0-2 years),Hybrid,55219.0,"SQL, Tableau, Python, R",2025-06-02,06/02/2025
JOB_0198,Data Scientist,Analytics Partners,Startup (1-50),"Washington, DC",Senior Level (6-10 years),Remote,184176.0,"PyTorch, Jupyter, Python",2024-09-19,09/19/2024
JOB_0199,Data Scientist,Information Analytics,Startup (1-50),"Chicago, IL",Lead Level (10+ years),On-site,149967.0,"Python, Statistics, SQL, R, Scikit-learn, Power BI, Machine Learning",2025-06-26,06/26/2025
JOB_0200,Data Analyst,Data Driven Co,Large (1001+),"Chicago, IL",Lead Level (10+ years),Remote,90359.0,"Excel, Power BI, Statistics",2025-07-27,07/27/2025
JOB_0201,Data Engineer,Information Analytics,Small (51-200),"Chicago, IL",Senior Level (6-10 years),On-site,149268.0,"Python, Kubernetes, Hadoop, PostgreSQL, SQL, Apache Spark, Kafka, Azure",2025-01-19,01/19/2025
JOB_0202,Data Scientist,Analytics First,Small (51-200),"Austin, TX",Entry Level (0-2 years),On-site,85464.0,"Pandas, Python, SQL, Git, Deep Learning",2024-10-10,10/10/2024
JOB_0203,Data Analyst,Information Analytics,Large (1001+),"Boston, MA",Lead Level (10+ years),Remote,132988.0,"Excel, Tableau, SPSS, R, Pandas",2024-10-29,10/29/2024
JOB_0204,Data Analyst,Data Experts Ltd,Medium (201-1000),"Atlanta, GA",Lead Level (10+ years),On-site,141946.0,"SQL, R, Google Analytics",2024-08-20,08/20/2024
JOB_0205,Data Scientist,Analytics Partners,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),Remote,134866.0,"Deep Learning, Python, SQL, Machine Learning, Git",2024-09-03,09/03/2024
JOB_0206,Data Scientist,Data Driven Co,Startup (1-50),"Portland, OR",Lead Level (10+ years),Remote,227665.0,"Deep Learning, Scikit-learn, AWS, Python",2025-03-17,03/17/2025
JOB_0207,Data Scientist,Data Solutions Inc,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),Remote,125613.0,"Python, Power BI, AWS, SQL, NumPy, Statistics, R",2025-05-27,05/27/2025
JOB_0208,Data Engineer,DataFlow Systems,Medium (201-1000),"Los Angeles, CA",Lead Level (10+ years),Hybrid,156372.0,"Python, GCP, AWS, Docker, SQL, Kafka, Apache Spark",2025-07-23,07/23/2025
JOB_0209,Data Engineer,DataFlow Systems,Medium (201-1000),"Austin, TX",Senior Level (6-10 years),Remote,170731.0,"Hadoop, SQL, Apache Spark, Kafka, MongoDB, Airflow, Java",2024-11-18,2024-11-18
JOB_0210,Data Engineer,Analytics First,Large (1001+),"New York, NY",Mid Level (3-5 years),Hybrid,167568.0,"Python, Redis, GCP, Hadoop",2025-03-30,03/30/2025
JOB_0211,Data Engineer,Data Science Corp,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),Hybrid,134282.0,"NoSQL, Azure, SQL, Python, GCP, Kafka, Java",2025-01-28,01/28/2025
JOB_0212,Data Analyst,Data Experts Ltd,Startup (1-50),"Washington, DC",Senior Level (6-10 years),On-site,78683.0,"Matplotlib, SQL, Seaborn, DAX, Python, R, Statistics, Tableau",2025-01-25,01/25/2025
JOB_0213,Data Scientist,Information Analytics,Large (1001+),"Phoenix, AZ",Entry Level (0-2 years),On-site,93855.0,"Python, R, GCP, SQL, Tableau, TensorFlow, Deep Learning",2025-07-10,07/10/2025
JOB_0214,Data Analyst,Insight Technologies,Large (1001+),"Denver, CO",Mid Level (3-5 years),Remote,52069.0,"Excel, SQL, Tableau, Matplotlib",2025-07-23,07/23/2025
JOB_0215,Data Analyst,Analytics Hub,Medium (201-1000),"Chicago, IL",Entry Level (0-2 years),On-site,62626.0,"SQL, Pandas, Python, SPSS, Excel, Matplotlib",2024-10-25,10/25/2024
JOB_0216,Data Engineer,Data Solutions Inc,Small (51-200),"Washington, DC",Lead Level (10+ years),Hybrid,183404.0,"Python, SQL, Docker, Kubernetes, Java, PostgreSQL, Azure",2024-11-23,11/23/2024
JOB_0217,Data Scientist,Digital Insights,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),Hybrid,146537.0,"Statistics, SQL, Machine Learning, Python, Git, Deep Learning, TensorFlow",2025-01-31,01/31/2025
JOB_0218,Data Engineer,Information Analytics,Large (1001+),"Portland, OR",Senior Level (6-10 years),Remote,177149.0,"Kubernetes, AWS, Python, SQL, Apache Spark",2024-12-13,12/13/2024
JOB_0219,Data Scientist,AI Innovations,Large (1001+),"Boston, MA",Senior Level (6-10 years),On-site,178113.0,"Python, PyTorch, SQL, R, Machine Learning",2025-04-11,04/11/2025
JOB_0220,Data Engineer,Big Data Co,Large (1001+),"Boston, MA",Senior Level (6-10 years),On-site,,"Azure, Linux, Apache Spark, Python",2025-02-01,02/01/2025
JOB_0221,Data Analyst,Analytics Hub,Medium (201-1000),"San Francisco, CA",Senior Level (6-10 years),Hybrid,110985.0,"Python, Seaborn, SQL, Excel",2025-04-11,04/11/2025
JOB_0222,Data Scientist,Smart Analytics,Startup (1-50),"Atlanta, GA",Senior Level (6-10 years),Hybrid,28700.0,"PyTorch, Machine Learning, R, SQL",2025-06-05,06/05/2025
JOB_0223,Data Engineer,Big Data Co,Large (1001+),"Chicago, IL",Entry Level (0-2 years),On-site,108642.0,"PostgreSQL, Git, Azure",2025-04-07,2025-04-07
JOB_0224,Data Scientist,Intelligence Solutions,Large (1001+),"Atlanta, GA",Mid Level (3-5 years),On-site,107649.0,"Deep Learning, Machine Learning, Python, NumPy",2025-07-08,07/08/2025
JOB_0225,Data Scientist,Analytics Partners,Small (51-200),"Miami, FL",Entry Level (0-2 years),Hybrid,83386.0,"Docker, Machine Learning, Statistics, Deep Learning",2024-08-28,08/28/2024
JOB_0226,Data Engineer,Data Science Corp,Large (1001+),"Miami, FL",Entry Level (0-2 years),Remote,64607.0,"Airflow, Kafka, Python",2025-01-04,01/04/2025
JOB_0227,Data Analyst,Data Driven Co,Large (1001+),"Miami, FL",Senior Level (6-10 years),Hybrid,97369.0,"SQL, Statistics, Python, Power BI, Excel, SPSS, PowerQuery",2025-05-14,05/14/2025
JOB_0228,Data Scientist,Business Intelligence Ltd,Small (51-200),"Atlanta, GA",Lead Level (10+ years),Remote,207829.0,"R, Scikit-learn, Deep Learning, Python",2025-01-25,01/25/2025
JOB_0229,Data Scientist,Analytics First,Medium (201-1000),"Seattle, WA",Entry Level (0-2 years),Hybrid,90202.0,"Python, Deep Learning, PyTorch, R",2025-07-20,07/20/2025
JOB_0230,Data Scientist,Insight Technologies,Medium (201-1000),"Los Angeles, CA",Lead Level (10+ years),Remote,148204.0,"GCP, R, Scikit-learn, Statistics, Python, Git, Pandas, TensorFlow",2025-03-02,03/02/2025
JOB_0231,Data Scientist,Tech Corp,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),On-site,104995.0,"GCP, Pandas, R, Tableau, Statistics, SQL",2024-12-07,12/07/2024
JOB_0232,Data Analyst,Business Intelligence Ltd,Medium (201-1000),"San Diego, CA",Entry Level (0-2 years),Hybrid,61882.0,"Matplotlib, Tableau, SQL",2024-12-07,12/07/2024
JOB_0233,Data Scientist,Big Data Co,Medium (201-1000),"Los Angeles, CA",Senior Level (6-10 years),On-site,128821.0,"AWS, Python, R, Machine Learning",2025-06-19,06/19/2025
JOB_0234,Data Analyst,Intelligence Solutions,Large (1001+),"Denver, CO",Senior Level (6-10 years),Hybrid,114929.0,"R, Google Analytics, SQL, Excel",2025-07-15,07/15/2025
JOB_0235,Data Engineer,Insight Technologies,Large (1001+),"Dallas, TX",Entry Level (0-2 years),Hybrid,69118.0,"Airflow, SQL, GCP, ETL, Redis",2025-08-04,08/04/2025
JOB_0236,Data Scientist,Analytics Partners,Small (51-200),"Dallas, TX",Mid Level (3-5 years),Remote,127912.0,"PyTorch, Machine Learning, NumPy, TensorFlow, Scikit-learn, Deep Learning, Python",2025-01-23,01/23/2025
JOB_0237,Data Analyst,Analytics Pro,Large (1001+),"Washington, DC",Lead Level (10+ years),Remote,155272.0,"SPSS, DAX, SQL, Excel",2025-03-29,03/29/2025
JOB_0238,Data Analyst,Data Driven Co,Startup (1-50),"Atlanta, GA",Lead Level (10+ years),On-site,128877.0,"Matplotlib, SQL, Python",2024-12-17,12/17/2024
JOB_0239,Data Engineer,Analytics Pro,Startup (1-50),"Los Angeles, CA",Senior Level (6-10 years),Remote,152029.0,"Kubernetes, Hadoop, Kafka",2025-04-07,04/07/2025
JOB_0240,Data Analyst,Information Systems Inc,Large (1001+),"Phoenix, AZ",Lead Level (10+ years),On-site,85259.0,"Excel, R, Power BI, Git, Tableau, Statistics",2025-02-18,02/18/2025
JOB_0241,Data Scientist,Information Systems Inc,Startup (1-50),"Atlanta, GA",Mid Level (3-5 years),Remote,139316.0,"Machine Learning, Python, TensorFlow, Power BI, Statistics, Jupyter",2025-05-11,05/11/2025
JOB_0242,Data Scientist,Tech Corp,Medium (201-1000),"Dallas, TX",Entry Level (0-2 years),On-site,91680.0,"SQL, PyTorch, Statistics, Python, R, Scikit-learn, Docker, Machine Learning",2025-07-19,07/19/2025
JOB_0243,Data Analyst,Analytics Hub,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),Remote,,"SQL, Google Analytics, Excel, Python",2024-12-28,12/28/2024
JOB_0244,Data Scientist,Cloud Data Systems,Small (51-200),"Washington, DC",Entry Level (0-2 years),Remote,66000.0,"Git, Power BI, R, Machine Learning, TensorFlow, Statistics, Python",2024-09-29,09/29/2024
JOB_0245,Data Analyst,Cloud Data Systems,Startup (1-50),"Dallas, TX",Entry Level (0-2 years),On-site,57686.0,"Power BI, SQL, Tableau, Excel",2025-03-21,03/21/2025
JOB_0246,Data Engineer,Insight Technologies,Medium (201-1000),"New York, NY",Mid Level (3-5 years),Remote,142030.0,"Python, Kafka, Apache Spark, Airflow, AWS",2025-05-30,05/30/2025
JOB_0247,Data Analyst,Intelligence Solutions,Medium (201-1000),"Portland, OR",Mid Level (3-5 years),On-site,88775.0,"R, Power BI, Matplotlib, SQL, Python, Excel, Statistics",2024-09-09,09/09/2024
JOB_0248,Data Engineer,DataFlow Systems,Large (1001+),"Portland, OR",Lead Level (10+ years),Remote,215994.0,"Docker, Azure, Hadoop, Apache Spark, Python, SQL, Airflow, ETL",2025-02-01,02/01/2025
JOB_0249,Data Analyst,Intelligence Solutions,Small (51-200),"San Diego, CA",Lead Level (10+ years),On-site,129441.0,"SPSS, DAX, Tableau, Excel",2025-02-17,02/17/2025
JOB_0250,Data Analyst,Smart Analytics,Large (1001+),"Chicago, IL",Senior Level (6-10 years),Remote,92296.0,"Pandas, SQL, Excel, Seaborn, R, Statistics",2025-05-23,05/23/2025
